Geneid	HER21	HER22	HER23	NonTNBC1	NonTNBC2	NonTNBC3	Normal1	Normal2	Normal3	TNBC1	TNBC2	TNBC3
ENSG00000174099	310	108	173	789	586	664	439	1459	2234	539	845	831
ENSG00000250280	9	8	14	6	18	15	4	0	0	25	5	6
ENSG00000215208	6	3	4	3	5	2	1	1	2	3	2	4
ENSG00000250748	4	0	1	9	7	7	1	6	2	15	2	5
ENSG00000255866	0	0	0	0	0	1	0	0	0	6	0	1
ENSG00000256268	1	2	0	3	5	8	0	3	1	16	3	5
ENSG00000256915	0	0	0	10	5	5	0	1	0	9	3	5
ENSG00000213344	0	0	0	0	1	0	0	1	1	2	0	0
ENSG00000241749	1	3	2	2	9	7	4	5	4	7	6	4
ENSG00000149948	9	15	0	19	16	14	9	37	27	39	29	14
ENSG00000277945	1	1	0	0	1	0	0	0	0	1	0	0
ENSG00000197301	18	7	2	13	68	55	6	36	17	22	40	9
ENSG00000256083	1	1	0	0	0	2	1	1	1	0	2	0
ENSG00000276878	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000256259	0	0	0	0	1	2	0	0	0	0	0	1
ENSG00000213343	0	0	0	0	2	1	1	0	0	3	4	0
ENSG00000251857	0	0	0	0	0	0	0	2	0	2	1	0
ENSG00000139233	161	213	110	656	266	272	172	204	275	158	131	183
ENSG00000228144	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000239335	1	2	3	2	0	1	3	4	5	3	2	0
ENSG00000155957	133	109	148	605	192	357	79	235	233	90	75	115
ENSG00000090376	397	116	414	318	120	164	147	642	1128	195	144	149
ENSG00000225422	15	5	12	2	4	0	0	8	1	7	0	3
ENSG00000284011	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256072	0	0	0	2	0	0	0	2	1	2	0	0
ENSG00000256777	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000222744	0	0	0	1	6	1	0	0	0	8	1	7
ENSG00000127311	561	805	663	992	272	511	140	580	667	453	246	313
ENSG00000155974	128	214	97	139	126	193	108	406	273	86	68	76
ENSG00000256285	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000256420	1	12	3	2	6	8	0	0	0	5	0	0
ENSG00000257083	8	51	13	20	14	19	3	1	1	12	9	7
ENSG00000279310	2	22	6	2	3	5	0	0	0	0	0	0
ENSG00000255976	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000237766	0	5	1	4	2	2	2	3	0	3	1	3
ENSG00000111530	2223	3888	2377	5401	2926	3227	1662	4983	5968	2104	1634	1921
ENSG00000286563	11	6	11	10	39	15	1	2	0	7	2	2
ENSG00000256037	7	2	3	4	10	5	0	0	0	2	2	0
ENSG00000256355	5	0	0	1	7	1	0	0	0	1	0	0
ENSG00000256172	2	0	0	3	4	3	0	0	0	2	2	1
ENSG00000203585	10	3	2	14	26	18	1	0	3	23	4	4
ENSG00000256077	1	0	0	0	1	0	0	0	0	7	2	0
ENSG00000127334	879	1126	1007	1785	753	878	171	971	1091	598	966	775
ENSG00000235872	2	0	1	2	1	2	0	1	0	3	2	1
ENSG00000255970	6	0	5	10	7	9	0	0	1	11	10	5
ENSG00000279505	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255772	1	0	1	0	0	1	0	0	0	2	0	0
ENSG00000256835	0	2	2	0	2	2	0	0	0	3	0	0
ENSG00000255733	82	170	243	26	11	20	1	0	5	48	16	62
ENSG00000244432	4	4	19	1	0	0	0	0	0	1	0	1
ENSG00000236946	38	30	43	5	2	8	0	0	0	13	10	5
ENSG00000256708	25	14	16	2	1	1	0	0	0	4	1	3
ENSG00000111537	30	29	78	7	1	6	9	32	16	43	3	20
ENSG00000111536	14	11	19	1	0	3	0	0	0	4	2	2
ENSG00000127318	8	5	11	6	3	5	0	1	2	18	1	1
ENSG00000111554	189	223	222	500	212	277	87	195	191	176	93	115
ENSG00000251301	64	106	171	32	20	14	6	27	15	41	9	42
ENSG00000256273	3	2	1	0	2	0	0	0	0	2	1	1
ENSG00000273824	23	16	27	8	5	3	0	3	0	18	4	4
ENSG00000256075	0	0	1	3	1	1	0	0	1	1	0	4
ENSG00000256917	0	0	0	2	2	1	0	0	0	3	2	1
ENSG00000240087	26	98	30	35	38	27	102	180	91	37	52	31
ENSG00000274459	0	0	0	3	0	0	0	0	0	1	0	3
ENSG00000127314	796	942	893	2635	537	695	1556	4433	5101	885	539	904
ENSG00000234040	24	30	21	7	16	23	1	0	6	16	6	3
ENSG00000206650	5	19	13	3	3	3	1	0	1	7	2	2
ENSG00000234925	72	74	79	16	16	14	21	42	13	26	6	5
ENSG00000247363	2	5	5	9	13	9	2	1	5	14	6	3
ENSG00000241825	2	0	0	4	1	0	0	0	0	2	1	3
ENSG00000111581	666	1366	621	2808	640	856	436	1256	1496	869	500	782
ENSG00000233560	12	32	16	17	22	12	7	7	7	14	6	1
ENSG00000175782	116	349	90	759	269	354	118	259	319	237	104	179
ENSG00000256678	1	0	0	19	4	26	1	1	0	6	2	1
ENSG00000135679	1082	1865	1341	1987	1309	1812	386	1493	1856	978	381	620
ENSG00000256325	2	11	3	8	4	11	0	2	2	9	1	2
ENSG00000257181	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135678	392	268	327	779	228	259	203	994	1544	593	249	792
ENSG00000252770	3	1	2	0	0	1	0	1	1	0	0	0
ENSG00000257289	8	5	3	0	0	0	1	1	0	8	2	5
ENSG00000257336	0	0	1	1	0	2	0	0	0	1	0	2
ENSG00000258140	0	0	0	1	7	2	0	0	0	6	1	0
ENSG00000111605	1613	3593	1415	2663	1641	1822	1015	2963	3459	1443	918	1320
ENSG00000283476	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257818	9	46	6	7	15	7	0	1	0	7	4	0
ENSG00000274979	8	11	8	4	7	5	0	3	0	18	7	3
ENSG00000090382	4215	1359	9019	3372	435	912	356	219	594	2827	1040	3292
ENSG00000257764	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127337	122	259	126	475	223	225	124	424	222	204	116	156
ENSG00000266185	0	0	1	3	1	3	0	0	0	0	1	2
ENSG00000241765	0	1	1	1	1	0	0	0	0	3	0	3
ENSG00000257507	1	0	0	3	1	2	0	0	1	3	0	4
ENSG00000166225	621	1105	743	3237	1598	2074	753	2264	2847	513	492	569
ENSG00000264405	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283677	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166226	1231	2911	1972	5634	1936	2248	3163	4864	4678	1298	1025	1335
ENSG00000198812	0	1	0	2	4	2	2	0	0	12	3	1
ENSG00000127325	20	0	0	24	14	14	3	2	3	30	11	11
ENSG00000279551	1	0	0	1	1	0	0	0	0	1	0	1
ENSG00000247131	2	0	1	3	4	6	0	0	2	13	0	2
ENSG00000127328	576	310	344	1290	584	509	361	908	838	195	118	153
ENSG00000258052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166268	29	8	6	12	31	33	2	3	9	33	5	14
ENSG00000257815	28	36	36	53	46	26	20	33	16	26	20	10
ENSG00000257241	1	2	0	2	3	2	0	0	0	0	0	1
ENSG00000257139	2	2	1	2	3	0	0	0	0	3	2	0
ENSG00000257613	7	12	6	1	6	4	0	2	1	5	1	1
ENSG00000287132	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111596	1121	1814	1110	1514	775	922	540	1722	1890	537	362	436
ENSG00000279530	173	291	186	62	63	87	1	29	7	73	22	34
ENSG00000135643	26	44	22	115	61	73	32	156	249	21	36	17
ENSG00000222405	0	0	0	0	1	0	0	0	0	1	0	1
ENSG00000258168	22	26	53	22	29	29	2	44	28	35	22	8
ENSG00000127329	395	288	303	709	516	587	357	2457	2807	250	405	255
ENSG00000277247	0	1	3	0	0	1	0	0	0	4	0	1
ENSG00000153233	9	3	2	34	4	9	5	27	7	16	13	12
ENSG00000257302	1	0	0	0	0	2	0	0	1	3	1	0
ENSG00000207387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257265	0	1	0	0	1	0	0	0	0	2	1	0
ENSG00000257454	0	1	0	0	1	0	0	0	0	0	0	1
ENSG00000258053	1	5	0	1	4	2	0	1	1	3	3	11
ENSG00000127324	355	4	2	6	2	13	45	32	25	7	3	2
ENSG00000139292	20	120	6	10	30	39	24	12	26	21	56	31
ENSG00000277223	0	2	0	0	1	0	0	0	0	0	0	0
ENSG00000257761	1	4	1	5	7	1	10	0	1	5	3	0
ENSG00000133858	1403	2303	1448	1185	1033	958	445	2064	2169	598	385	416
ENSG00000212461	6	13	13	0	3	2	1	0	0	3	0	0
ENSG00000173451	45	69	72	130	132	126	109	317	295	90	73	92
ENSG00000258064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139291	272	452	329	1180	433	648	83	252	235	342	281	394
ENSG00000257515	2	1	5	3	5	2	0	0	0	4	3	2
ENSG00000080371	708	1039	646	3304	1289	1335	1578	3815	6696	622	559	612
ENSG00000257410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257991	0	0	0	1	0	1	0	0	1	4	0	2
ENSG00000121749	645	979	666	2127	663	843	878	3260	3013	487	344	595
ENSG00000257802	18	32	22	10	10	6	3	3	6	6	3	4
ENSG00000139287	2	0	2	11	10	4	2	2	2	18	2	8
ENSG00000258115	1	0	0	6	2	3	0	0	0	3	1	0
ENSG00000072657	4	0	4	23	12	11	0	2	1	16	5	8
ENSG00000236333	9	0	4	32	20	27	0	1	0	34	19	14
ENSG00000257287	0	0	0	0	1	0	0	0	0	2	2	0
ENSG00000257723	0	0	0	1	0	1	0	0	0	2	1	1
ENSG00000258235	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000258294	1	0	0	0	1	2	0	0	0	2	0	1
ENSG00000258123	1	0	1	0	2	1	0	0	0	5	1	3
ENSG00000257682	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000243164	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257750	0	0	0	0	1	0	0	0	0	4	1	1
ENSG00000201809	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251138	23	1	2	11	5	7	0	0	0	28	7	8
ENSG00000257587	0	0	0	0	2	1	0	0	0	0	0	2
ENSG00000258332	0	0	0	6	2	7	0	0	0	8	2	2
ENSG00000258320	0	0	0	3	4	5	0	0	0	11	4	2
ENSG00000257183	1	0	0	1	1	1	0	0	0	5	2	0
ENSG00000257113	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000257364	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000253719	1192	1399	819	3446	1823	1649	908	1776	2413	738	843	563
ENSG00000257386	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257323	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000188646	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257998	0	0	0	2	0	0	0	0	0	2	1	0
ENSG00000257434	0	0	1	0	0	2	1	3	2	5	1	4
ENSG00000166006	4	0	1	4	6	5	86	76	107	15	4	1
ENSG00000254451	0	0	0	5	2	4	0	0	0	6	0	5
ENSG00000258112	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000180881	66	23	59	164	92	135	38	103	153	128	26	27
ENSG00000257823	2	0	0	1	3	2	0	0	0	1	1	2
ENSG00000273987	1	2	4	5	4	5	2	8	5	10	1	2
ENSG00000173401	13	5	17	14	38	17	0	4	7	34	6	3
ENSG00000180481	8	1	1	37	56	31	27	11	49	14	9	9
ENSG00000139278	428	212	325	549	189	256	622	3124	3843	325	373	573
ENSG00000257497	29	11	16	137	43	21	38	37	36	22	13	10
ENSG00000111615	491	726	556	1698	676	673	366	871	932	425	312	402
ENSG00000258077	1	8	2	1	2	3	14	37	7	24	2	5
ENSG00000257777	0	0	0	5	2	7	0	2	1	6	8	0
ENSG00000286259	0	8	3	3	2	4	3	3	2	11	4	7
ENSG00000258245	0	3	0	3	1	0	2	8	0	4	2	2
ENSG00000251893	0	3	0	0	0	0	0	4	0	0	1	0
ENSG00000258088	0	5	4	6	2	2	2	19	2	17	1	7
ENSG00000258091	0	6	0	1	0	0	1	0	0	3	1	1
ENSG00000243420	0	4	1	0	1	2	0	1	0	1	0	1
ENSG00000257329	0	4	0	0	0	1	0	0	0	3	0	1
ENSG00000198923	0	2	0	0	1	1	0	0	0	4	1	0
ENSG00000139289	504	962	258	1653	613	508	4425	11266	25337	380	762	558
ENSG00000257453	0	0	2	0	0	0	2	1	0	0	1	0
ENSG00000257839	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187109	2779	6164	2302	6354	2160	3333	5938	13943	15198	1905	1633	2133
ENSG00000257941	0	26	4	1	1	2	2	8	3	6	0	2
ENSG00000258304	0	0	0	4	0	0	1	0	0	5	1	0
ENSG00000257872	0	0	0	0	1	0	0	0	0	3	0	0
ENSG00000252858	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000257219	1	0	0	4	4	4	9	2	7	6	6	2
ENSG00000223273	0	0	0	2	4	2	0	0	0	4	0	2
ENSG00000179941	244	291	113	561	203	251	100	227	295	146	131	110
ENSG00000091039	2576	2841	1637	8684	1320	1720	623	2748	4628	1451	1791	1815
ENSG00000257526	8	8	0	7	3	3	3	4	5	6	4	3
ENSG00000287030	7	8	0	9	1	1	0	1	1	11	2	3
ENSG00000213272	4	2	0	3	0	2	0	0	0	2	0	0
ENSG00000271142	1	2	1	0	0	0	1	0	0	4	0	1
ENSG00000243071	2	2	1	5	0	1	1	7	5	6	0	0
ENSG00000241045	0	0	0	4	2	0	0	0	0	4	0	1
ENSG00000258090	0	0	1	3	2	4	0	0	0	3	0	0
ENSG00000186908	935	928	678	1127	619	783	176	849	1000	427	354	385
ENSG00000175183	85	461	57	146	106	147	480	655	1403	315	317	441
ENSG00000257910	2	7	2	0	1	0	1	0	2	3	1	2
ENSG00000257199	0	0	0	2	1	1	0	0	0	4	1	2
ENSG00000165891	94	288	129	338	48	69	12	30	68	175	31	146
ENSG00000286476	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000257677	0	0	0	0	7	9	0	0	0	2	1	1
ENSG00000067798	121	39	49	61	146	358	102	268	605	68	85	30
ENSG00000257835	7	2	4	2	9	9	1	0	0	2	0	0
ENSG00000258066	2	0	0	0	1	3	0	0	3	0	1	3
ENSG00000258225	0	0	1	2	0	0	0	0	0	2	0	0
ENSG00000257220	3	1	0	2	4	2	0	0	0	5	2	3
ENSG00000258220	0	0	0	1	0	1	0	0	0	2	1	0
ENSG00000258084	0	1	0	4	5	7	0	0	0	7	0	4
ENSG00000257879	0	0	0	0	2	1	0	0	0	0	0	2
ENSG00000257165	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000257564	0	1	0	3	3	1	0	0	0	0	2	1
ENSG00000257948	0	0	0	0	3	2	0	0	0	9	0	0
ENSG00000067715	161	3	47	53	38	38	26	157	197	22	9	19
ENSG00000257191	7	0	1	3	1	1	0	0	0	3	0	1
ENSG00000257894	10	2	3	43	15	28	35	32	72	5	5	9
ENSG00000221788	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000257604	0	1	0	4	4	1	18	9	2	6	1	0
ENSG00000257474	4	5	4	8	11	6	0	2	3	7	4	5
ENSG00000257956	6	9	1	7	2	0	2	7	4	2	1	1
ENSG00000177425	1659	1222	393	4347	1395	1077	1028	3948	4997	824	505	717
ENSG00000258048	10	5	4	2	2	0	0	2	5	4	1	0
ENSG00000058272	2013	2452	1383	3082	1574	1495	921	3395	5815	1347	964	1376
ENSG00000277130	38	37	24	16	21	15	2	3	4	12	8	4
ENSG00000258044	38	71	25	15	23	21	0	2	0	9	5	4
ENSG00000201942	0	3	1	1	0	0	0	1	0	0	0	0
ENSG00000257557	12	12	12	36	39	30	16	20	26	27	11	18
ENSG00000271496	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000239473	2	3	0	1	0	0	2	0	1	2	2	1
ENSG00000238842	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000165899	15	83	15	25	27	18	46	26	26	46	15	5
ENSG00000230291	2	0	0	0	0	0	2	1	2	3	1	4
ENSG00000222880	0	1	0	2	1	1	0	1	1	2	0	1
ENSG00000139304	17	5	2	5	12	13	4	8	15	30	7	7
ENSG00000257786	0	0	0	3	0	1	0	0	0	3	2	0
ENSG00000257429	2	0	0	1	1	2	0	0	0	0	0	0
ENSG00000111046	2	0	1	2	1	2	0	0	0	13	1	6
ENSG00000111049	0	0	1	2	2	1	0	0	0	3	3	3
ENSG00000257741	0	0	0	2	1	4	0	0	0	8	1	4
ENSG00000111052	354	35	72	100	544	410	181	187	636	23	27	33
ENSG00000207763	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258215	8	0	1	1	0	2	0	1	0	4	0	0
ENSG00000208022	4	1	0	0	1	0	0	0	0	0	0	0
ENSG00000111058	116	105	225	1269	633	791	189	400	448	58	110	99
ENSG00000258026	4	5	12	12	4	14	0	0	1	13	1	3
ENSG00000265227	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000139220	137	6	29	31	41	28	9	42	66	38	20	17
ENSG00000257467	14	0	7	6	3	7	0	0	1	4	1	1
ENSG00000258162	20	2	23	14	14	10	0	0	0	23	1	8
ENSG00000258375	3	0	1	4	3	2	0	0	0	5	1	1
ENSG00000257609	0	0	0	0	1	1	0	0	0	2	0	0
ENSG00000257747	0	0	0	1	1	0	0	0	0	6	1	1
ENSG00000258193	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133773	165	263	142	423	217	181	467	743	823	182	83	151
ENSG00000127720	163	139	123	194	107	78	61	175	138	72	53	108
ENSG00000257875	5	13	4	3	12	4	0	0	2	5	2	1
ENSG00000258170	1	1	0	0	2	2	0	0	0	0	0	0
ENSG00000257837	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000257431	1	1	0	2	3	1	0	2	0	4	2	1
ENSG00000286043	2	1	2	3	3	3	0	2	2	8	2	1
ENSG00000179104	1028	486	196	516	209	181	341	1042	1312	123	99	150
ENSG00000252220	5	1	0	0	2	0	0	0	0	1	1	0
ENSG00000213270	0	0	0	2	1	0	0	0	0	2	1	0
ENSG00000258338	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000257124	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285191	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257729	0	0	0	0	2	4	0	0	0	0	1	1
ENSG00000221148	0	0	0	1	1	1	0	0	0	0	0	0
ENSG00000258358	0	0	0	0	2	2	0	0	0	2	1	0
ENSG00000257296	0	0	0	1	3	0	0	0	0	2	0	1
ENSG00000072041	1	2	41	18	4	5	17	26	3	11	9	71
ENSG00000258073	0	0	0	0	0	1	0	0	0	3	0	2
ENSG00000231738	0	0	2	1	2	2	2	0	1	6	3	1
ENSG00000133640	30	1	19	75	60	14	18	42	34	11	7	11
ENSG00000180318	0	1	0	1	1	0	0	0	0	4	1	8
ENSG00000258815	66	3	3	0	0	1	0	0	5	2	0	1
ENSG00000257855	15	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258206	4	0	0	0	0	1	0	0	0	0	0	0
ENSG00000198774	109	99	21	131	34	105	124	512	489	81	91	115
ENSG00000133636	1138	2	1	0	2	8	9	2	6	4	5	0
ENSG00000182050	1	1	13	21	11	11	0	0	0	25	12	20
ENSG00000258178	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257897	0	0	0	3	0	1	0	0	0	2	0	0
ENSG00000258185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280049	1	0	0	0	0	0	0	0	0	0	0	2
ENSG00000242850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257648	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258173	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258128	0	0	0	4	9	2	0	0	0	6	4	1
ENSG00000257912	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257940	0	0	0	1	0	2	0	0	0	5	0	0
ENSG00000258179	0	0	0	0	0	2	0	0	0	2	0	0
ENSG00000240721	0	0	0	1	2	1	0	0	0	4	1	1
ENSG00000165805	0	2	0	0	9	7	0	2	0	17	3	3
ENSG00000133641	189	280	205	583	246	295	236	735	868	143	122	164
ENSG00000198707	667	650	505	1736	925	993	123	450	569	348	218	262
ENSG00000252747	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000257752	9	12	10	6	9	7	0	3	1	10	3	5
ENSG00000139324	922	1112	765	2649	1915	1522	159	639	989	572	615	693
ENSG00000199245	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000049130	633	1558	962	1472	1137	1442	766	1278	2410	208	252	274
ENSG00000281333	3	1	3	3	8	5	7	9	11	6	0	2
ENSG00000252850	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000278011	0	1	0	1	3	1	0	0	1	1	1	1
ENSG00000246363	14	0	3	1	5	4	2	53	9	6	7	2
ENSG00000257629	1	0	1	3	0	0	0	0	0	0	0	2
ENSG00000238302	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139318	2223	334	473	157	147	162	1189	2967	5071	133	156	102
ENSG00000274021	49	11	20	14	6	10	13	25	16	6	12	3
ENSG00000286608	8	1	7	8	9	6	7	2	1	5	2	3
ENSG00000271327	18	10	8	16	33	18	0	2	2	6	6	8
ENSG00000271259	5	0	4	8	4	2	1	1	0	3	2	0
ENSG00000139323	568	427	311	612	369	432	235	657	534	214	114	121
ENSG00000226982	17	12	14	8	9	6	2	3	2	14	6	3
ENSG00000259075	5	1	5	6	14	6	3	1	6	5	5	1
ENSG00000257594	9	2	5	106	38	15	4	18	24	9	21	18
ENSG00000270344	119	55	109	91	149	110	13	33	42	78	34	26
ENSG00000279939	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258302	79	35	43	22	19	24	2	9	11	15	5	4
ENSG00000070961	1796	1431	993	1758	722	951	629	1912	3049	446	534	330
ENSG00000271614	37	10	16	43	28	40	25	43	42	18	25	12
ENSG00000258216	22	4	3	5	2	3	0	1	1	4	4	4
ENSG00000252207	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000257480	0	0	1	1	2	7	0	0	0	12	6	1
ENSG00000252823	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258290	1	0	0	0	1	0	0	0	0	1	0	0
ENSG00000257725	6	3	1	0	1	2	0	0	0	5	1	0
ENSG00000257194	17	1	1	2	2	4	1	1	0	3	2	0
ENSG00000258183	3	1	0	0	2	6	1	0	0	5	5	2
ENSG00000286021	0	0	0	6	6	11	0	1	0	14	0	8
ENSG00000288102	0	0	0	1	0	3	0	0	0	2	0	3
ENSG00000257995	0	0	0	0	1	0	0	0	0	4	0	0
ENSG00000257787	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000197651	0	0	0	1	1	1	0	0	0	6	1	5
ENSG00000196243	0	0	0	1	1	0	0	0	0	6	1	2
ENSG00000083782	2	1	17	109	23	12	3	4	0	25	2	124
ENSG00000139330	17	0	1	7	8	23	9	77	79	5	3	5
ENSG00000139329	3550	334	4143	14045	5711	6072	2193	16907	15902	1782	5649	3234
ENSG00000011465	4670	247	2997	10097	5270	7510	13474	44399	49102	1687	4666	3205
ENSG00000258148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258100	1	1	1	5	1	10	2	1	8	11	3	1
ENSG00000286049	1	0	0	1	2	3	0	0	0	2	0	0
ENSG00000274647	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000277738	0	0	0	0	0	0	0	0	1	1	3	0
ENSG00000258125	0	0	0	0	3	1	0	0	0	0	2	3
ENSG00000258224	0	1	0	0	0	1	0	0	0	0	1	0
ENSG00000257893	2	2	1	4	3	2	0	0	0	9	1	3
ENSG00000257863	0	0	0	3	4	4	0	0	0	6	1	4
ENSG00000257242	78	19	53	22	9	10	18	68	55	35	9	13
ENSG00000286907	13	4	3	8	2	4	1	1	2	17	3	6
ENSG00000287714	17	5	11	1	2	2	0	1	0	8	0	3
ENSG00000133639	1905	2784	1603	3110	756	920	4182	13044	15708	672	1068	832
ENSG00000245904	31	34	26	12	11	13	14	22	17	33	17	18
ENSG00000239201	3	0	1	0	0	0	0	0	0	2	0	0
ENSG00000199895	0	0	0	0	2	0	0	0	0	0	1	0
ENSG00000277851	9	4	8	7	10	9	1	1	2	14	9	3
ENSG00000205057	1	1	0	2	0	1	0	0	0	2	2	0
ENSG00000266923	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257127	4	1	0	7	5	9	0	0	0	19	6	2
ENSG00000205056	46	20	23	5	4	11	0	3	1	23	20	5
ENSG00000258262	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000187510	35	11	28	17	13	16	1	3	1	28	11	2
ENSG00000102189	842	1373	933	3035	1204	1439	201	1386	2283	790	693	588
ENSG00000258012	31	47	22	5	16	10	0	1	2	9	4	7
ENSG00000257195	2	13	2	2	7	8	0	1	5	1	7	3
ENSG00000202534	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000257345	4	0	0	1	1	2	0	0	3	4	2	1
ENSG00000257322	5	1	3	5	2	5	0	2	3	11	2	1
ENSG00000207365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270506	1	1	1	0	1	1	0	1	0	4	1	0
ENSG00000256393	8	2	3	17	2	3	75	127	57	2	4	3
ENSG00000257746	1	0	1	3	4	4	0	0	0	7	5	7
ENSG00000257210	2	0	0	1	1	0	0	1	0	2	0	0
ENSG00000258171	12	0	1	5	6	4	1	1	0	8	2	2
ENSG00000201502	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000257512	4	1	2	18	10	8	3	0	3	3	4	1
ENSG00000257252	19	0	6	17	1	2	2	6	7	11	4	2
ENSG00000173598	2095	792	641	2401	1451	2036	1512	2513	3972	562	534	496
ENSG00000177889	746	1123	725	3638	1348	1398	1252	2371	2786	625	700	930
ENSG00000200011	0	0	0	5	0	0	0	0	0	4	1	2
ENSG00000198015	765	1324	608	3066	1374	1412	325	922	925	736	482	718
ENSG00000243015	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258271	0	0	0	0	2	0	1	1	0	0	0	0
ENSG00000246985	7	2	7	45	285	156	67	93	232	19	7	5
ENSG00000120833	126	15	47	512	2074	952	852	1842	3170	83	56	38
ENSG00000186076	7	23	14	74	6	6	21	84	63	9	5	9
ENSG00000169372	93	98	74	183	218	185	63	107	115	73	52	66
ENSG00000258274	47	74	30	16	49	40	2	1	4	23	6	16
ENSG00000264978	4	1	0	2	4	5	0	0	0	3	2	0
ENSG00000258303	5	4	4	2	5	5	0	0	0	5	2	0
ENSG00000257283	2	3	3	5	12	3	2	1	5	3	2	0
ENSG00000271382	5	5	6	7	9	11	1	0	1	7	3	1
ENSG00000223126	0	0	0	0	1	1	0	0	0	0	0	1
ENSG00000257360	0	0	0	6	10	4	0	0	0	7	2	2
ENSG00000136040	1258	667	1634	1880	827	1142	121	444	858	729	994	450
ENSG00000258035	21	24	25	6	13	11	0	0	0	26	7	4
ENSG00000287237	12	3	12	1	1	2	1	0	0	2	0	0
ENSG00000258172	3	5	3	3	5	5	1	5	1	8	1	2
ENSG00000258365	10	8	8	20	16	21	14	36	41	10	6	2
ENSG00000173588	258	518	272	632	275	402	191	682	906	289	127	146
ENSG00000244391	6	25	4	3	9	10	0	1	0	10	1	6
ENSG00000213250	2	3	2	16	11	8	13	20	32	11	9	5
ENSG00000278916	5	7	3	19	11	7	2	4	11	21	5	2
ENSG00000257400	0	0	0	0	1	0	0	1	0	1	0	0
