	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000197140	0.8042003595006622	1.0	0.6274	0.7071
ENSG00000197165	0.9670390728872633	1.0	0.9934	0.7595
ENSG00000197177	0.6845547927249968	1.0	0.8927	0.3584
ENSG00000197233	0.5338589702000124	1.0	0.3264	0.6358
ENSG00000197263	0.15044296846781202	0.8002058430909518	0.1255	0.2744
ENSG00000197275	0.9370998552284284	1.0	0.7799	0.8552
ENSG00000197283	0.9921533463106418	1.0	0.9934	0.8832
ENSG00000197299	0.008072980320090184	0.37490431334964264	0.0212	0.0483
ENSG00000197312	0.4552592777733425	1.0	0.2997	0.5376
ENSG00000197321	0.3765475004234622	1.0	0.2407	0.5027
ENSG00000197323	0.6119439361484988	1.0	0.4824	0.5416
ENSG00000197324	0.12596642189157936	0.754376745442491	0.2111	0.1298
ENSG00000197360	0.7012121491528707	1.0	0.6739	0.4969
ENSG00000197363	0.009885820524719313	0.38587442284720813	0.0475	0.0272
ENSG00000197376	0.6974792122583369	1.0	0.7412	0.4472
ENSG00000197381	0.8448703446403719	1.0	0.6455	0.7708
ENSG00000197385	0.45683866423897834	1.0	0.2904	0.5578
ENSG00000197386	0.9968286617764285	1.0	0.9984	0.9229
ENSG00000197410	0.8633258983246553	1.0	0.7435	0.7062
ENSG00000197415	0.31858666848376593	0.987950628872359	0.245	0.3877
ENSG00000197428	0.8121135310652021	1.0	0.7409	0.6121
ENSG00000197437	0.9900488854655373	1.0	0.9994	0.8628
ENSG00000197444	0.09004743386607916	0.7005757489625589	0.1429	0.1255
ENSG00000197454	0.014687066461313458	0.4115249102170253	0.0636	0.0321
ENSG00000197467	0.09535634631898326	0.7119785663037361	0.1974	0.0976
ENSG00000197472	0.2295855382980404	0.8969029725966235	0.1861	0.3239
ENSG00000197479	0.0026157053896619376	0.2618528453007663	0.0166	0.0172
ENSG00000197483	0.2449180554428363	0.9118033414555009	0.5245	0.1255
ENSG00000197487	0.6946091672196814	1.0	0.483	0.6809
ENSG00000197496	0.7895152838022659	1.0	0.5258	0.8102
ENSG00000197497	0.43585419133998005	1.0	0.5162	0.2919
ENSG00000197530	0.831113584614132	1.0	0.7691	0.622
ENSG00000197555	0.44656819879551046	1.0	0.3467	0.4511
ENSG00000197563	0.5276320029307384	1.0	0.299	0.6809
ENSG00000197565	0.3548462932349258	1.0	0.5119	0.2167
ENSG00000197566	0.41232574752522744	1.0	0.2577	0.5375
ENSG00000197591	0.982661100337661	1.0	0.9934	0.8251
ENSG00000197594	0.8504538751294866	1.0	0.8595	0.5883
ENSG00000197599	0.1724762570690298	0.8292387888887472	0.1937	0.2125
ENSG00000197603	0.760719419709285	1.0	0.5526	0.7125
ENSG00000197608	0.9883606100005172	1.0	0.886	0.9609
ENSG00000197616	0.11403838376958542	0.7332693811122697	0.3838	0.0629
ENSG00000197619	0.4199126930505024	1.0	0.4022	0.354
ENSG00000197647	0.9979821889707392	1.0	0.9992	0.9379
ENSG00000197653	0.9754575306834679	1.0	0.7978	0.9862
ENSG00000197694	0.22737177811656895	0.8933272215385556	0.1121	0.5307
ENSG00000197705	0.3782992126439857	1.0	0.6543	0.1862
ENSG00000197721	0.6664765271998416	1.0	0.7156	0.4254
ENSG00000197724	0.9999781719252483	1.0	0.9934	1.0
ENSG00000197748	0.4982795208098204	1.0	0.3817	0.4864
ENSG00000197763	0.009322147273873926	0.38587442284720813	0.0192	0.0629
ENSG00000197768	0.4987873925564831	1.0	0.1997	0.9312
ENSG00000197786	0.2225446549836293	0.88526848478238	0.0968	0.597
ENSG00000197808	0.021483535796248177	0.46077811114607714	0.0506	0.0629
ENSG00000197816	0.6846426701773816	1.0	0.4785	0.6688
ENSG00000197818	0.47897421417444497	1.0	0.4449	0.392
ENSG00000197841	0.29522666300916933	0.9616043805771562	0.2438	0.3498
ENSG00000197858	0.7279646789372181	1.0	0.4669	0.7714
ENSG00000197863	0.8152329219498589	1.0	0.5463	0.8374
ENSG00000197887	0.5449443640711082	1.0	0.3146	0.6823
ENSG00000197893	0.3783224106036107	1.0	0.4516	0.2698
ENSG00000197901	0.8854670427702678	1.0	0.9965	0.5633
ENSG00000197915	0.6733788470436305	1.0	0.651	0.4766
ENSG00000197928	0.12379056344605932	0.7520675460102514	0.1012	0.2648
ENSG00000197933	0.32255637219868727	0.9906165138166096	0.3838	0.2519
ENSG00000197935	0.5728780102598162	1.0	0.6111	0.3818
ENSG00000197937	0.6249295696351385	1.0	0.438	0.6189
ENSG00000197938	0.27490465149483767	0.943013717774681	0.2375	0.325
ENSG00000197943	0.8094136115067723	1.0	0.6165	0.7301
ENSG00000197951	0.09067207656862175	0.7005757489625589	0.0723	0.2502
ENSG00000197953	0.992863534395715	1.0	0.9934	0.8888
ENSG00000197958	0.03206185547256335	0.5070447282639676	0.0407	0.1255
ENSG00000197959	0.9999781719252483	1.0	0.9934	1.0
ENSG00000197969	0.05930581686339509	0.6130502204712159	0.104	0.103
ENSG00000197971	0.09752532780224588	0.7137343100378081	0.2711	0.0731
ENSG00000197980	0.7079219833370372	1.0	0.4557	0.7484
ENSG00000197993	0.31414121794988525	0.9842283404375781	0.1361	0.6841
ENSG00000198000	0.6931843621009994	1.0	0.4543	0.7211
ENSG00000198010	0.5427510155624284	1.0	0.3677	0.5799
ENSG00000198026	0.5813217530198145	1.0	0.7896	0.3029
ENSG00000198028	0.9867263313751722	1.0	0.9091	0.9257
ENSG00000198062	0.3328262750834867	0.9966903108264649	0.2989	0.3383
ENSG00000198074	0.7119279639731401	1.0	0.4076	0.8459
ENSG00000198089	0.9069583440522949	1.0	0.9934	0.6049
ENSG00000198099	0.4114185325972921	1.0	0.4715	0.2928
ENSG00000198104	0.05740843482050684	0.6127768266213744	0.1503	0.0685
ENSG00000198105	0.9906554308813017	1.0	0.9934	0.8722
ENSG00000198108	0.00483559601333694	0.32573850067863125	0.0332	0.0172
ENSG00000198113	0.3689127806524808	1.0	0.4521	0.2597
ENSG00000198128	0.12591972737101254	0.754376745442491	0.0649	0.422
ENSG00000198133	0.14333036654359177	0.784747011618585	0.2033	0.1591
ENSG00000198142	0.14241850585966886	0.7834245208909824	0.1064	0.3015
ENSG00000198146	0.7650067118102806	1.0	0.7788	0.5115
ENSG00000198171	0.24170527245864504	0.9067645778283316	0.3028	0.2135
ENSG00000198173	0.9857127089160979	1.0	0.8604	0.9714
ENSG00000198176	0.9816897024842064	1.0	0.9674	0.8423
ENSG00000198198	0.1917225844339362	0.8601370424853363	0.1885	0.2511
ENSG00000198205	0.6930398512352964	1.0	0.5703	0.5742
ENSG00000198216	0.037139877593699855	0.5305556531255454	0.0157	0.3877
ENSG00000198246	0.9992413035210354	1.0	0.9613	1.0
ENSG00000198250	0.6362222752716425	1.0	0.5145	0.5439
ENSG00000198265	0.14593276727763604	0.790177553314672	0.4833	0.0685
ENSG00000198270	0.09407114486916612	0.710167633064025	0.0507	0.3736
ENSG00000198283	0.10710548744073978	0.7237323269694615	0.0728	0.3063
ENSG00000198286	0.5630867305880306	1.0	0.4867	0.4657
ENSG00000198298	0.7037341827568282	1.0	0.4384	0.7691
ENSG00000198300	0.17596701691472405	0.8349259758329741	0.2	0.2113
ENSG00000198342	0.6690973749869539	1.0	0.5891	0.5205
ENSG00000198346	0.9504135211126321	1.0	0.7344	0.956
ENSG00000198354	0.7342071778181518	1.0	0.4435	0.826
ENSG00000198363	0.8503558692368074	1.0	0.7424	0.6809
ENSG00000198382	0.3274587812450147	0.9930474574661554	0.2369	0.417
ENSG00000198399	0.8376760161788022	1.0	0.5318	0.9165
ENSG00000198400	0.7028234316351246	1.0	0.7326	0.4591
ENSG00000198408	0.5800718052878707	1.0	0.6062	0.3931
ENSG00000198431	0.38272083025021186	1.0	0.2533	0.4893
ENSG00000198440	0.1594497416980618	0.8131671519210639	0.0958	0.3877
ENSG00000198445	0.9752623318221224	1.0	0.9934	0.7912
ENSG00000198453	0.735654886474912	1.0	0.5694	0.6459
ENSG00000198455	0.9444891377619686	1.0	0.8478	0.809
ENSG00000198477	0.02895540572285138	0.4962682732991094	0.0937	0.0483
ENSG00000198482	0.024277792887716254	0.48954891579506793	0.0196	0.1875
ENSG00000198483	0.379867313268174	1.0	0.5592	0.2192
ENSG00000198520	0.219270280602886	0.8835178790499995	0.2774	0.2042
ENSG00000198538	0.01040675112766043	0.388984051296088	0.0427	0.0321
ENSG00000198542	0.9903238951658231	1.0	0.991	0.872
ENSG00000198546	0.6900393889046852	1.0	0.7076	0.459
ENSG00000198553	0.12421432479178862	0.7531491701025363	0.4279	0.0629
ENSG00000198556	0.9999781719252483	1.0	0.9934	1.0
ENSG00000198561	0.5671552513074407	1.0	0.4082	0.562
ENSG00000198563	0.6181465889387525	1.0	0.3182	0.8357
ENSG00000198589	0.29048339615518426	0.9557851339124747	0.1231	0.6772
ENSG00000198597	0.9221939951247042	1.0	0.7121	0.8881
ENSG00000198598	0.5716511402237916	1.0	0.5141	0.4522
ENSG00000198601	0.20889835745324525	0.8792681678395443	0.4039	0.1314
ENSG00000198604	0.8415081940420013	1.0	0.6525	0.7552
ENSG00000198610	0.28474942608984877	0.9513511202115179	0.3695	0.2194
ENSG00000198626	0.05550039011717711	0.6082495444570459	0.0137	0.7212
ENSG00000198633	0.06291907686473253	0.6241002284479132	0.0482	0.2389
ENSG00000198642	0.28971231092290983	0.9551264060805102	0.4132	0.201
ENSG00000198646	0.24586800748196647	0.9118033414555009	0.3984	0.1661
ENSG00000198650	0.895159330340785	1.0	0.8237	0.7024
ENSG00000198670	0.3565334449698824	1.0	0.1861	0.6002
ENSG00000198673	0.024093088825043796	0.48904183608449825	0.1339	0.0272
ENSG00000198677	0.9280317676230407	1.0	0.7467	0.8644
ENSG00000198690	0.6231896909142401	1.0	0.5571	0.4842
ENSG00000198691	0.9536326044680373	1.0	0.7904	0.9
ENSG00000198707	0.25449937565505487	0.9193171318594499	0.234	0.2965
ENSG00000198718	0.623770901383185	1.0	0.5204	0.5192
ENSG00000198719	0.4991549302254946	1.0	0.292	0.6376
ENSG00000198722	0.21578003017323255	0.8810071213612254	0.1497	0.3703
ENSG00000198730	0.4585983610157167	1.0	0.4082	0.3992
ENSG00000198732	0.7011684836369696	1.0	0.5825	0.5748
ENSG00000198734	0.8669859937045848	1.0	0.6888	0.7706
ENSG00000198739	0.8997891449071571	1.0	0.8103	0.7246
ENSG00000198742	0.6740774935571276	1.0	0.4754	0.6539
ENSG00000198753	0.003334954623574027	0.2725372484618591	0.0257	0.0146
ENSG00000198756	0.6104724039510289	1.0	0.658	0.3954
ENSG00000198758	0.22071946876655124	0.8843204859731759	0.2579	0.2216
ENSG00000198765	0.22643744962242263	0.8909252671280171	0.4714	0.1255
ENSG00000198768	0.4113429072316608	1.0	0.2711	0.5091
ENSG00000198780	0.32820893469157075	0.9933280077303971	0.399	0.2484
ENSG00000198783	0.8106338069969199	1.0	0.8729	0.5174
ENSG00000198785	0.899302093185073	1.0	0.7361	0.7964
ENSG00000198788	0.9976683022651516	1.0	0.9986	0.9338
ENSG00000198791	0.9886172351664312	1.0	0.9613	0.8873
ENSG00000198793	0.5265807928373558	1.0	0.2596	0.7817
ENSG00000198795	0.3309962966821116	0.9964538444312382	0.3656	0.2744
ENSG00000198796	0.4596023744540474	1.0	0.5871	0.2785
ENSG00000198797	0.5065428752284803	1.0	0.343	0.5557
ENSG00000198816	0.12581609968373098	0.754376745442491	0.218	0.1255
ENSG00000198822	0.8282395376987175	1.0	0.7625	0.6223
ENSG00000198825	0.16265947430470695	0.814221614109664	0.5565	0.0685
ENSG00000198826	0.03216392836636417	0.5070447282639676	0.1885	0.0272
ENSG00000198830	0.7255936342883764	1.0	0.4543	0.7877
ENSG00000198836	0.8849189648680953	1.0	0.823	0.6809
ENSG00000198838	0.7904826526025183	1.0	0.4585	0.9316
ENSG00000198842	0.983113973501729	1.0	0.9986	0.8231
ENSG00000198843	0.8965389095332382	1.0	0.6629	0.8766
ENSG00000198844	0.20278758894535265	0.8729550001650364	0.7446	0.0685
ENSG00000198854	0.6326598791652069	1.0	0.6073	0.4562
ENSG00000198855	0.8279868983759943	1.0	0.9926	0.4777
ENSG00000198862	0.8534218280052958	1.0	0.8792	0.5801
ENSG00000198863	0.9907275612298682	1.0	0.9705	0.8933
ENSG00000198865	0.8780131496140079	1.0	0.8058	0.6809
ENSG00000198876	0.9999781719252483	1.0	0.9934	1.0
ENSG00000198879	0.07510166220561876	0.6584975528418048	0.2127	0.0673
ENSG00000198881	0.28513152958118315	0.9513511202115179	0.4362	0.1862
ENSG00000198885	0.960136890237706	1.0	0.8365	0.8742
ENSG00000198887	0.7695889012132147	1.0	0.7171	0.5625
ENSG00000198909	0.9785770383174694	1.0	0.8751	0.9145
ENSG00000198910	0.6528307870476866	1.0	0.4833	0.6065
ENSG00000198917	0.7542040869518682	1.0	0.8121	0.4763
ENSG00000198919	0.9492447477004955	1.0	0.8389	0.833
ENSG00000198924	0.972806624271453	1.0	0.8461	0.9172
ENSG00000198925	0.8099942916443399	1.0	0.6803	0.6627
ENSG00000198929	0.9921090306936179	1.0	0.9064	0.9676
ENSG00000198932	0.19072284860422606	0.8583847863026063	0.2212	0.2125
ENSG00000198934	0.9999987193167866	1.0	0.9984	1.0
ENSG00000198945	0.8152115245055462	1.0	0.6206	0.7371
ENSG00000198947	0.35129178643879255	1.0	0.4211	0.2596
ENSG00000198952	0.07917872203128773	0.6604265213900365	0.2231	0.0685
ENSG00000198961	0.996144488350605	1.0	0.9721	0.9397
ENSG00000198963	0.3595613296243809	1.0	0.3878	0.2916
ENSG00000198965	0.9680313110329182	1.0	0.8448	0.8973
ENSG00000198967	0.3961455403083666	1.0	0.4754	0.2744
ENSG00000203546	0.9999781719252483	1.0	0.9934	1.0
ENSG00000203663	0.4990683996918086	1.0	0.3077	0.6049
ENSG00000203697	0.43191920260442507	1.0	0.476	0.3122
ENSG00000203710	0.851918744795376	1.0	0.6576	0.7722
ENSG00000203730	0.9999781719252483	1.0	0.9934	1.0
ENSG00000203737	0.4365838081619786	1.0	0.4743	0.3185
ENSG00000203740	0.6041462260819587	1.0	0.7004	0.3648
ENSG00000203772	0.7261826778351534	1.0	0.5264	0.6809
ENSG00000203780	0.8635085034023169	1.0	0.6539	0.8034
ENSG00000203786	0.8860198652756891	1.0	0.8258	0.6809
ENSG00000203832	0.9928882486805589	1.0	0.9934	0.889
ENSG00000203867	0.1349573366497926	0.7662854550737326	0.2385	0.1255
ENSG00000203880	0.08635867154309773	0.6929056348185194	0.1203	0.1415
ENSG00000203963	0.9205180542180946	1.0	0.7125	0.8825
ENSG00000203972	0.547270495687531	1.0	0.3649	0.5924
ENSG00000203985	0.16446822111381698	0.8147031366833142	0.0568	0.6809
ENSG00000203995	0.07181083405818456	0.6519906509113186	0.1064	0.1273
ENSG00000204007	0.12563024955308588	0.754376745442491	0.1423	0.1919
ENSG00000204084	0.11483500911383016	0.7332693811122697	0.118	0.2064
ENSG00000204120	0.6786283955368588	1.0	0.4623	0.6809
ENSG00000204131	0.9839793415515884	1.0	0.8774	0.9419
ENSG00000204138	0.8884283492419155	1.0	0.726	0.7803
ENSG00000204147	0.9786934225254394	1.0	0.8834	0.9065
ENSG00000204178	0.7737888051051092	1.0	0.7024	0.5809
ENSG00000204186	0.6947025710830579	1.0	0.409	0.8043
ENSG00000204248	0.34293563335569976	1.0	0.267	0.3954
ENSG00000204262	0.8220070080614209	1.0	0.7473	0.6239
ENSG00000204290	0.9992413035210354	1.0	0.9613	1.0
ENSG00000204291	0.10670441562883703	0.7237323269694615	0.1905	0.1165
ENSG00000204293	0.5562070559608621	1.0	0.2945	0.754
ENSG00000204296	0.10616891243252058	0.7237323269694615	0.3506	0.0629
ENSG00000204301	0.11632381203638087	0.7398095082792397	0.0972	0.2547
ENSG00000204351	0.1109699188975084	0.7296469010107868	0.237	0.0984
ENSG00000204361	0.09070890830881895	0.7005757489625589	0.0972	0.1862
ENSG00000204381	0.5309211996823334	1.0	0.4534	0.4536
ENSG00000204385	0.693005275784054	1.0	0.7217	0.4537
ENSG00000204394	0.06710367136602957	0.6351786216117685	0.0382	0.3262
ENSG00000204403	0.22929774669876934	0.8969029725966235	0.1679	0.3584
ENSG00000204406	0.08443258148149169	0.6845739756655517	0.6085	0.0272
ENSG00000204422	0.14033582338999173	0.7813312720791725	0.4595	0.0685
ENSG00000204424	0.14033582338999173	0.7813312720791725	0.4595	0.0685
ENSG00000204442	0.9752156405973423	1.0	0.8834	0.8895
ENSG00000204449	0.9272503678569819	1.0	0.7821	0.823
ENSG00000204463	0.3937895415792282	1.0	0.3077	0.4202
ENSG00000204469	0.873321026272526	1.0	0.6837	0.7912
ENSG00000204472	0.9331870357963071	1.0	0.9656	0.6809
ENSG00000204498	0.9044169664329533	1.0	0.7771	0.7669
ENSG00000204514	0.6889552134762895	1.0	0.997	0.3248
ENSG00000204519	0.5429004944069985	1.0	0.3133	0.6809
ENSG00000204524	0.14472182367258668	0.7857792551930526	0.0481	0.6809
ENSG00000204532	0.4442070730899754	1.0	0.6008	0.2582
ENSG00000204560	0.5262928654488281	1.0	0.4034	0.5026
ENSG00000204569	0.9999781719252483	1.0	0.9934	1.0
ENSG00000204577	0.9455647938567998	1.0	0.8747	0.7874
ENSG00000204604	0.06199120762198562	0.6203002645993623	0.0901	0.1255
ENSG00000204611	0.30410448420613223	0.9709169209289535	0.1658	0.5363
ENSG00000204614	0.3356351650938383	0.9981943666029665	0.2964	0.3453
ENSG00000204619	0.3270854829475842	0.9930474574661554	0.6199	0.1591
ENSG00000204624	0.38947614895157745	1.0	0.3704	0.3434
ENSG00000204634	0.6547363214957356	1.0	0.4168	0.707
ENSG00000204644	0.9921543444758756	1.0	0.9613	0.9127
ENSG00000204669	0.6965632626482818	1.0	0.4299	0.7691
ENSG00000204671	0.8853128870463143	1.0	0.824	0.6809
ENSG00000204687	0.8949054401882367	1.0	0.7788	0.7423
ENSG00000204701	0.989936735241629	1.0	0.9998	0.8617
ENSG00000204710	0.9754475517779263	1.0	0.8825	0.8915
ENSG00000204711	0.05173693905704135	0.6010478002315881	0.091	0.0997
ENSG00000204740	0.5260179338612823	1.0	0.3074	0.659
ENSG00000204764	0.047411490987702476	0.5841082092796778	0.0899	0.0908
ENSG00000204842	0.9995496824151144	1.0	0.9986	0.9715
ENSG00000204843	0.262531805644755	0.9257582229794684	0.2809	0.2578
ENSG00000204928	0.5105519618543751	1.0	0.5809	0.3323
ENSG00000204956	0.14357593377811306	0.784747011618585	0.0521	0.6222
ENSG00000204961	0.9944160605958906	1.0	1.0	0.8962
ENSG00000204962	1.0	1.0	1.0	1.0
ENSG00000204963	0.9999754426324057	1.0	1.0	0.993
ENSG00000204965	0.9999837240462314	1.0	1.0	0.9943
ENSG00000204967	0.9991267092618357	1.0	1.0	0.9585
ENSG00000204969	0.8086528984210387	1.0	0.4668	0.9622
ENSG00000204970	0.7986385567850472	1.0	0.4552	0.9597
ENSG00000204977	0.12421432479178862	0.7531491701025363	0.4279	0.0629
ENSG00000204983	0.0006943719260322778	0.22402631087251912	0.0024	0.0272
ENSG00000205029	0.9799866499679394	1.0	0.9935	0.812
ENSG00000205030	0.9999781719252483	1.0	0.9934	1.0
ENSG00000205038	0.6242644209902877	1.0	0.3711	0.7291
ENSG00000205081	0.0014836672766332937	0.2597721674234296	0.0009	0.1683
ENSG00000205108	0.8721000147005766	1.0	0.7304	0.7379
ENSG00000205111	0.9919635103219239	1.0	0.9956	0.8798
ENSG00000205189	0.9124884843475086	1.0	0.7506	0.8153
ENSG00000205213	0.34980672961219317	1.0	0.1389	0.7822
ENSG00000205221	0.22563483375906668	0.8894800842077676	0.2551	0.2308
ENSG00000205277	0.871175752495557	1.0	0.8641	0.622
ENSG00000205328	0.3059231326625169	0.9731324496324102	0.3959	0.2265
ENSG00000205330	0.8532755347627369	1.0	0.6579	0.7749
ENSG00000205339	0.23936166129519187	0.9041661038505351	0.1004	0.6354
ENSG00000205359	0.024439810759761205	0.48959490182136006	0.0138	0.2684
ENSG00000205363	0.9452019212114902	1.0	0.8121	0.8469
ENSG00000205409	0.18372837509727824	0.8468082250724177	0.3599	0.1243
ENSG00000205413	0.6624817034906225	1.0	0.3779	0.7967
ENSG00000205442	0.9926246164133314	1.0	0.9613	0.9165
ENSG00000205497	0.7216665546916903	1.0	0.6548	0.5407
ENSG00000205592	0.11748571280661468	0.742547909691754	0.1136	0.2207
ENSG00000205683	0.9537276556933205	1.0	0.8299	0.8575
ENSG00000205726	0.0654577736388634	0.632607818792441	0.164	0.0737
ENSG00000205730	0.5161697873707953	1.0	0.5111	0.3844
ENSG00000205754	0.13216437280145665	0.7617070120127718	0.1931	0.1509
ENSG00000205832	0.23913268789514253	0.9041661038505351	0.1811	0.3518
ENSG00000205838	0.3785417946429479	1.0	0.4306	0.2832
ENSG00000205869	0.09834747435227931	0.7137343100378081	0.7363	0.0272
ENSG00000205927	0.567251821624704	1.0	0.518	0.443
ENSG00000205978	0.3287848574678388	0.9937851804687798	0.6107	0.1627
ENSG00000206052	0.9929138225986626	1.0	0.9613	0.9189
ENSG00000206181	0.6565104880720831	1.0	0.9934	0.2981
ENSG00000206199	0.9771136921557017	1.0	0.9984	0.7951
ENSG00000206260	0.8247004189007268	1.0	0.7513	0.6253
ENSG00000206384	0.3663776485539548	1.0	0.2426	0.4791
ENSG00000206422	0.78982581788081	1.0	0.4833	0.8822
ENSG00000206432	0.9992413035210354	1.0	0.9613	1.0
ENSG00000206530	0.35117412608463305	1.0	0.2403	0.4547
ENSG00000206549	0.7362892584787399	1.0	0.683	0.5394
ENSG00000206557	0.8711112203948999	1.0	0.7892	0.6809
ENSG00000206559	0.8140872951676681	1.0	0.6107	0.7467
ENSG00000206561	0.9594702917599097	1.0	0.8357	0.8725
ENSG00000206579	0.021470367442863236	0.46077811114607714	0.0699	0.0455
ENSG00000211448	0.45499698256015786	1.0	0.6741	0.2388
ENSG00000211584	0.11348825512983918	0.7332693811122697	0.0971	0.2471
ENSG00000212127	0.9493476742551785	1.0	0.8042	0.8693
ENSG00000212658	0.100840640867491	0.716284042314855	0.1097	0.1884
ENSG00000212710	0.46663256156306365	1.0	0.2787	0.6007
ENSG00000212916	0.7243235154448293	1.0	0.4623	0.7714
ENSG00000213023	0.4914233683318783	1.0	0.4554	0.3988
ENSG00000213079	0.5121029454726225	1.0	0.6098	0.3181
ENSG00000213088	0.8990987342285937	1.0	0.7044	0.8317
ENSG00000213096	0.4998085012410056	1.0	0.7719	0.2417
ENSG00000213186	0.1088610036657911	0.724451925119564	0.2212	0.1029
ENSG00000213204	0.5342474043238341	1.0	0.4867	0.4269
ENSG00000213297	0.5997866352976461	1.0	0.6866	0.3675
ENSG00000213337	0.7798051514071551	1.0	0.6725	0.6168
ENSG00000213341	0.9832871359547617	1.0	0.9934	0.8283
ENSG00000213397	0.3122783703897535	0.9831129445618854	0.4473	0.2064
ENSG00000213445	0.05507614979694053	0.6082495444570459	0.1429	0.0685
ENSG00000213471	0.0549088338407302	0.6082495444570459	0.0415	0.235
ENSG00000213551	0.6560611676628855	1.0	0.4051	0.7301
ENSG00000213619	0.2620191834712384	0.9257582229794684	0.5949	0.1214
ENSG00000213638	0.1264345382248524	0.754376745442491	0.0828	0.3325
ENSG00000213676	0.019140204443256703	0.4532484079099556	0.1022	0.0272
ENSG00000213714	0.4577040051210588	1.0	0.1855	0.8758
ENSG00000213759	0.9217519706113607	1.0	0.6917	0.9129
ENSG00000213782	0.2452288302984913	0.9118033414555009	0.1877	0.3513
ENSG00000213809	0.0028449862946716697	0.2618528453007663	0.0029	0.1082
ENSG00000213889	0.9941144701210638	1.0	0.991	0.9016
ENSG00000213892	0.0249016559201809	0.4923011766561369	0.0518	0.0731
ENSG00000213931	0.10044074913265377	0.7155924372680714	0.1197	0.1718
ENSG00000213949	0.8405483677482368	1.0	0.5424	0.906
